User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,BMI
10268820,female,38,153.0,52.0,19.0,100.0,40.4,110.0,22.21367849972233
18863986,female,28,163.0,65.0,8.0,87.0,39.2,32.0,24.46460160337235
11710876,male,51,175.0,77.0,18.0,96.0,40.5,98.0,25.142857142857142
11297159,male,24,171.0,77.0,5.0,86.0,39.1,13.0,26.332888752094664
14077818,male,75,191.0,93.0,24.0,103.0,40.6,192.0,25.492722238973712
11343523,female,29,169.0,71.0,1.0,84.0,38.0,4.0,24.859073561850078
12169913,female,55,145.0,55.0,15.0,101.0,40.1,92.0,26.159334126040427
17046325,female,25,161.0,59.0,30.0,103.0,40.8,173.0,22.76146753597469
10255842,female,70,167.0,64.0,22.0,97.0,40.4,129.0,22.948115744558788
12104021,female,30,170.0,64.0,6.0,86.0,39.0,24.0,22.145328719723185
18296389,male,55,195.0,106.0,10.0,91.0,40.0,55.0,27.87639710716634
14944352,male,20,179.0,79.0,28.0,107.0,40.9,158.0,24.65590961580475
14518807,female,25,162.0,69.0,28.0,101.0,41.2,152.0,26.291723822588015
16125203,female,39,160.0,56.0,16.0,94.0,40.4,81.0,21.874999999999996
19471756,male,39,189.0,88.0,9.0,83.0,39.8,28.0,24.635368550712467
10018305,male,29,167.0,71.0,2.0,77.0,37.9,3.0,25.458065904119906
15985721,female,26,159.0,55.0,15.0,96.0,40.1,76.0,21.75546853368142
14795009,female,37,170.0,65.0,2.0,79.0,38.3,7.0,22.49134948096886
12247180,female,30,163.0,64.0,25.0,98.0,40.6,131.0,24.088223117166624
19557425,female,21,165.0,60.0,28.0,105.0,40.4,165.0,22.03856749311295
17738955,male,48,187.0,86.0,27.0,106.0,41.1,189.0,24.59321112985787
16019756,male,37,181.0,76.0,5.0,79.0,39.6,11.0,23.198315069747565
14744836,female,22,154.0,53.0,22.0,106.0,40.5,135.0,22.34778208804183
11337442,male,45,174.0,83.0,27.0,94.0,40.9,134.0,27.414453692693883
18200416,female,70,164.0,67.0,5.0,81.0,39.1,21.0,24.910767400356935
15237857,female,65,169.0,65.0,30.0,105.0,40.8,198.0,22.758306781975424
10969295,male,25,182.0,77.0,20.0,102.0,40.2,102.0,23.24598478444632
10960666,female,56,183.0,80.0,20.0,102.0,40.8,118.0,23.888440980620498
11420803,female,39,191.0,80.0,15.0,93.0,40.1,70.0,21.929223431375238
16646851,female,66,160.0,55.0,10.0,81.0,39.9,42.0,21.484374999999996
16379587,female,33,167.0,67.0,17.0,99.0,40.0,91.0,24.023808670084982
12996848,male,62,176.0,84.0,20.0,99.0,40.3,131.0,27.117768595041323
19032889,male,35,179.0,86.0,25.0,109.0,40.9,170.0,26.840610467838083
10157722,male,52,197.0,99.0,3.0,80.0,38.6,11.0,25.509546754618775
12664945,male,78,175.0,78.0,4.0,84.0,38.7,20.0,25.46938775510204
13682713,male,72,177.0,80.0,7.0,82.0,39.2,31.0,25.53544639152223
14684977,male,27,171.0,73.0,17.0,102.0,40.2,87.0,24.96494647925858
19266216,female,44,167.0,67.0,21.0,97.0,40.3,112.0,24.023808670084982
18993978,female,30,169.0,61.0,3.0,86.0,38.9,12.0,21.35779559539232
15207250,female,64,167.0,67.0,14.0,87.0,40.3,65.0,24.023808670084982
13508375,female,30,169.0,64.0,18.0,97.0,39.9,93.0,22.40817898532965
13703414,female,53,165.0,63.0,12.0,93.0,40.0,62.0,23.140495867768596
11639615,male,54,177.0,78.0,26.0,109.0,41.2,196.0,24.897060231734173
19444111,female,51,151.0,58.0,5.0,83.0,38.9,21.0,25.437480812245077
19445064,female,23,159.0,59.0,8.0,91.0,39.9,36.0,23.337684427040067
13276331,male,45,190.0,94.0,10.0,84.0,39.7,37.0,26.038781163434905
11932748,female,64,161.0,61.0,7.0,89.0,39.4,35.0,23.533042706685695
16915143,female,61,174.0,73.0,25.0,117.0,40.6,193.0,24.111507464658473
17570524,female,54,145.0,46.0,5.0,82.0,39.0,21.0,21.87871581450654
13862603,female,20,166.0,58.0,8.0,88.0,39.9,33.0,21.04804761213529
16305906,female,52,159.0,65.0,7.0,93.0,39.1,36.0,25.71100826707804
19397568,female,36,173.0,68.0,27.0,108.0,40.8,172.0,22.720438370810918
10094392,male,45,179.0,78.0,24.0,114.0,40.6,189.0,24.343809494085704
12834092,male,52,185.0,79.0,26.0,106.0,41.0,183.0,23.08254200146092
18418052,female,67,160.0,61.0,5.0,79.0,38.9,20.0,23.828124999999996
18289280,female,33,179.0,82.0,10.0,91.0,39.7,43.0,25.592209980961893
16557049,male,35,203.0,109.0,12.0,94.0,40.1,61.0,26.450532650634578
13910842,male,37,195.0,97.0,18.0,97.0,40.4,96.0,25.509533201840895
16690747,female,78,166.0,65.0,12.0,94.0,39.9,68.0,23.588329220496444
13346709,female,25,167.0,60.0,4.0,92.0,39.0,18.0,21.513858510523864
18752867,female,58,159.0,52.0,16.0,96.0,40.5,91.0,20.56880661366243
11520996,male,23,184.0,82.0,17.0,87.0,40.4,48.0,24.22022684310019
17179219,male,63,199.0,105.0,2.0,74.0,38.5,7.0,26.514481957526325
17862455,male,56,185.0,85.0,19.0,95.0,40.4,108.0,24.835646457268076
10006606,male,50,183.0,89.0,23.0,96.0,40.4,130.0,26.575890590940304
12223834,female,32,160.0,54.0,2.0,87.0,38.3,8.0,21.093749999999996
11111946,female,28,155.0,54.0,11.0,87.0,40.2,46.0,22.476586888657646
14242881,female,20,156.0,53.0,28.0,102.0,41.0,158.0,21.7784352399737
18359791,male,20,189.0,89.0,6.0,82.0,39.4,12.0,24.915315920606925
12587772,female,73,157.0,62.0,11.0,98.0,40.2,66.0,25.153150229218223
11363860,male,37,189.0,88.0,5.0,88.0,38.9,19.0,24.635368550712467
18857409,female,59,157.0,57.0,26.0,101.0,40.6,161.0,23.124670372023203
12021778,female,54,161.0,64.0,21.0,95.0,40.7,112.0,24.690405462752206
18151353,female,27,156.0,62.0,19.0,103.0,40.3,109.0,25.476660092044707
13749310,male,51,172.0,72.0,14.0,102.0,40.5,87.0,24.337479718766904
12326609,male,28,183.0,87.0,15.0,100.0,40.3,77.0,25.97867956642479
18006110,female,70,162.0,63.0,27.0,98.0,41.0,161.0,24.005486968449926
14254234,male,20,192.0,87.0,3.0,89.0,38.7,9.0,23.600260416666668
15742444,female,71,164.0,64.0,14.0,94.0,40.4,78.0,23.795359904818564
17401315,male,24,178.0,82.0,12.0,94.0,40.1,47.0,25.88057063502083
10295055,female,36,171.0,64.0,9.0,90.0,39.8,41.0,21.887076365377382
11869589,female,33,175.0,70.0,21.0,104.0,40.6,123.0,22.857142857142858
18677018,female,30,159.0,53.0,10.0,95.0,39.7,51.0,20.964360587002094
15847336,female,23,166.0,68.0,4.0,77.0,39.0,11.0,24.677021338365513
15045105,female,38,162.0,62.0,20.0,94.0,40.3,100.0,23.624447492760247
18065143,male,29,189.0,94.0,6.0,95.0,39.3,28.0,26.315052770079227
10100197,female,36,176.0,74.0,23.0,108.0,40.8,145.0,23.889462809917354
19524333,male,74,177.0,81.0,28.0,112.0,40.9,253.0,25.854639471416256
13795687,female,66,172.0,71.0,25.0,99.0,41.0,147.0,23.99945916711736
17243449,female,37,149.0,51.0,6.0,93.0,39.3,30.0,22.97193820098194
17533629,female,66,154.0,56.0,23.0,106.0,40.8,158.0,23.61275088547816
19109528,male,51,185.0,94.0,24.0,96.0,40.7,139.0,27.465303140978815
17269604,female,40,172.0,69.0,5.0,89.0,39.0,22.0,23.323418063818284
14134038,female,26,158.0,55.0,19.0,98.0,40.1,101.0,22.031725684986377
14439797,female,29,182.0,76.0,5.0,86.0,39.1,19.0,22.944088878154812
13645215,female,25,161.0,60.0,2.0,78.0,38.4,6.0,23.147255121330193
14798243,female,28,163.0,62.0,19.0,93.0,40.4,89.0,23.335466144755166
12303119,male,51,178.0,88.0,12.0,92.0,40.2,61.0,27.77427092538821
11074101,male,31,191.0,93.0,14.0,94.0,40.1,63.0,25.492722238973712
15698304,female,36,181.0,76.0,4.0,77.0,39.1,12.0,23.198315069747565
15825766,male,65,192.0,91.0,23.0,108.0,40.7,189.0,24.68532986111111
14105244,female,74,175.0,75.0,13.0,87.0,40.1,61.0,24.489795918367346
15113959,female,36,156.0,57.0,13.0,98.0,40.3,71.0,23.422090729783037
10781141,female,21,160.0,56.0,9.0,86.0,39.9,35.0,21.874999999999996
12476950,female,42,172.0,69.0,30.0,108.0,41.0,194.0,23.323418063818284
17692486,male,41,184.0,91.0,23.0,113.0,40.4,180.0,26.878544423440452
11985090,female,29,157.0,53.0,2.0,84.0,38.3,8.0,21.50188648626719
11187151,male,24,177.0,79.0,28.0,104.0,40.7,151.0,25.2162533116282
14868833,female,41,158.0,59.0,20.0,98.0,40.6,110.0,23.634033007530842
17153443,male,44,183.0,88.0,8.0,88.0,39.5,33.0,26.27728507868255
12445828,male,66,197.0,101.0,7.0,81.0,39.3,31.0,26.02489113349996
17355831,female,74,162.0,63.0,3.0,84.0,39.2,14.0,24.005486968449926
13858367,male,54,201.0,109.0,27.0,106.0,40.9,210.0,26.979530209648285
16928647,male,20,179.0,78.0,4.0,85.0,38.6,9.0,24.343809494085704
12142650,male,56,200.0,101.0,28.0,112.0,40.9,241.0,25.25
13275894,female,64,158.0,57.0,4.0,83.0,38.7,17.0,22.832879346258608
15656843,female,31,147.0,48.0,17.0,91.0,40.5,81.0,22.212966819380814
15865582,female,29,178.0,68.0,5.0,77.0,39.2,15.0,21.461936624163616
17590240,female,28,154.0,54.0,14.0,93.0,40.2,67.0,22.76943835385394
14467823,male,29,182.0,84.0,19.0,101.0,40.4,100.0,25.359256128486894
18763362,female,56,170.0,76.0,7.0,87.0,39.3,31.0,26.29757785467128
17807487,male,78,193.0,94.0,17.0,97.0,40.3,123.0,25.235576794007894
15108943,female,35,153.0,57.0,29.0,114.0,40.8,207.0,24.34960912469563
17822636,female,60,170.0,71.0,3.0,82.0,38.1,12.0,24.56747404844291
19185953,female,23,171.0,67.0,25.0,112.0,40.5,165.0,22.91303307000445
17542228,male,25,191.0,85.0,25.0,105.0,40.7,143.0,23.299799895836188
17019655,female,54,170.0,70.0,6.0,84.0,39.2,25.0,24.221453287197235
18821785,female,32,168.0,64.0,18.0,96.0,40.5,91.0,22.67573696145125
18259750,male,52,172.0,82.0,29.0,111.0,40.9,228.0,27.717685235262305
15005748,female,42,157.0,55.0,14.0,91.0,40.6,68.0,22.313278429145196
19060454,male,38,179.0,86.0,15.0,108.0,40.3,102.0,26.840610467838083
12811939,female,53,155.0,55.0,24.0,103.0,40.6,152.0,22.892819979188342
18332610,female,43,161.0,63.0,19.0,101.0,40.3,110.0,24.3046178773967
10589945,female,25,184.0,82.0,20.0,93.0,40.8,88.0,24.22022684310019
18457526,male,64,188.0,93.0,18.0,102.0,40.2,132.0,26.312811226799457
15571396,female,46,163.0,60.0,11.0,93.0,39.9,56.0,22.582709172343712
17801835,female,21,176.0,68.0,21.0,105.0,39.9,121.0,21.952479338842977
10467074,male,65,199.0,99.0,26.0,107.0,40.8,214.0,24.999368702810536
16649661,male,23,173.0,74.0,24.0,93.0,40.6,85.0,24.725182932941294
10890442,male,37,176.0,83.0,3.0,88.0,38.6,11.0,26.794938016528928
15737805,female,31,145.0,52.0,9.0,84.0,39.8,35.0,24.732461355529132
18381946,female,38,144.0,48.0,17.0,98.0,40.1,95.0,23.14814814814815
12668017,male,58,175.0,80.0,14.0,93.0,40.1,75.0,26.122448979591837
13869124,male,53,177.0,80.0,15.0,98.0,40.0,88.0,25.53544639152223
13023711,male,71,210.0,121.0,25.0,111.0,40.6,240.0,27.43764172335601
16090965,female,26,160.0,58.0,14.0,95.0,39.9,69.0,22.656249999999996
14625600,male,48,173.0,75.0,14.0,93.0,40.2,67.0,25.05930702662969
12115190,female,56,155.0,60.0,3.0,84.0,38.7,13.0,24.97398543184183
17806343,female,35,173.0,68.0,29.0,108.0,40.4,184.0,22.720438370810918
12265128,male,43,173.0,74.0,12.0,89.0,39.9,47.0,24.725182932941294
15260311,male,28,190.0,93.0,10.0,84.0,39.6,29.0,25.761772853185597
19533967,male,35,189.0,97.0,10.0,102.0,40.2,60.0,27.154894879762605
17488410,male,35,198.0,95.0,13.0,99.0,40.3,71.0,24.232221201918172
10457352,male,76,211.0,116.0,25.0,110.0,40.8,240.0,26.05512005570405
13167491,male,39,187.0,94.0,3.0,84.0,38.6,10.0,26.88095170007721
16164473,male,29,182.0,81.0,18.0,99.0,40.7,88.0,24.453568409612362
18129245,male,26,196.0,96.0,13.0,89.0,40.3,47.0,24.989587671803417
19136396,male,22,191.0,91.0,28.0,120.0,40.9,223.0,24.94449165318933
19512876,male,46,190.0,99.0,3.0,85.0,38.7,12.0,27.423822714681442
13076091,male,34,188.0,83.0,14.0,93.0,40.2,60.0,23.48347668628339
19652812,male,25,187.0,79.0,4.0,85.0,38.9,10.0,22.59143813091595
14603907,female,32,165.0,63.0,21.0,104.0,40.5,125.0,23.140495867768596
17676495,female,27,150.0,57.0,29.0,99.0,40.9,157.0,25.333333333333332
11969058,male,22,183.0,85.0,10.0,89.0,39.9,31.0,25.381468541909282
16352202,female,45,164.0,58.0,16.0,103.0,40.3,98.0,21.564544913741823
11077721,male,21,186.0,88.0,20.0,110.0,40.3,127.0,25.4364666435426
16942721,male,21,186.0,89.0,26.0,106.0,40.7,149.0,25.725517400855587
16814843,female,24,159.0,62.0,24.0,109.0,40.7,152.0,24.524346347059055
17014367,male,20,180.0,77.0,16.0,95.0,40.2,61.0,23.76543209876543
13709675,female,59,173.0,68.0,29.0,111.0,41.0,206.0,22.720438370810918
14989099,male,29,179.0,79.0,18.0,96.0,40.6,79.0,24.65590961580475
12890236,male,32,189.0,93.0,8.0,84.0,39.3,24.0,26.035105400184765
12007671,female,73,183.0,79.0,15.0,91.0,40.0,76.0,23.589835468362743
19352171,female,47,179.0,78.0,8.0,86.0,39.4,33.0,24.343809494085704
17701271,female,39,175.0,70.0,29.0,110.0,41.1,192.0,22.857142857142858
14226294,male,71,185.0,92.0,29.0,113.0,40.6,269.0,26.880934989043094
12068951,male,22,175.0,77.0,2.0,79.0,38.4,3.0,25.142857142857142
13972724,male,47,187.0,87.0,16.0,103.0,40.2,104.0,24.879178701135288
12200442,male,25,180.0,81.0,7.0,84.0,39.5,17.0,25.0
18350051,male,65,161.0,68.0,29.0,102.0,40.8,198.0,26.23355580417422
15864287,male,69,183.0,87.0,27.0,112.0,41.0,241.0,25.97867956642479
12750740,male,30,179.0,85.0,28.0,110.0,40.6,188.0,26.528510346119035
19020569,female,54,163.0,65.0,3.0,80.0,38.8,11.0,24.46460160337235
14500639,female,67,156.0,55.0,28.0,115.0,40.8,220.0,22.600262984878366
12397872,female,30,173.0,67.0,3.0,83.0,38.6,11.0,22.386314277122523
19199843,male,69,188.0,89.0,6.0,88.0,39.4,32.0,25.18107741059303
17621749,female,34,168.0,66.0,17.0,100.0,40.5,94.0,23.384353741496604
15323218,female,47,161.0,67.0,25.0,103.0,40.5,151.0,25.847768218818715
10908428,female,25,167.0,62.0,29.0,97.0,40.8,147.0,22.230987127541326
17791940,male,49,170.0,70.0,13.0,95.0,40.3,65.0,24.221453287197235
16103122,female,22,148.0,48.0,29.0,106.0,40.9,179.0,21.91380569758948
10078782,female,36,153.0,57.0,28.0,113.0,41.0,198.0,24.34960912469563
11357658,male,30,202.0,109.0,26.0,102.0,40.5,156.0,26.713067346338594
12269522,female,20,157.0,57.0,6.0,82.0,39.1,21.0,23.124670372023203
19908553,male,75,181.0,81.0,15.0,97.0,40.2,102.0,24.724520008546747
19005390,male,34,187.0,91.0,26.0,110.0,40.9,183.0,26.023048986244955
14687327,male,37,178.0,88.0,7.0,86.0,39.2,24.0,27.77427092538821
11722504,female,29,164.0,58.0,21.0,94.0,40.8,103.0,21.564544913741823
18191103,female,63,142.0,49.0,25.0,92.0,41.0,135.0,24.300733981352906
15020614,female,21,173.0,68.0,29.0,112.0,40.7,189.0,22.720438370810918
18625017,female,23,163.0,65.0,22.0,103.0,40.5,124.0,24.46460160337235
12066469,female,42,169.0,68.0,16.0,97.0,40.6,85.0,23.80869017191275
17624255,female,52,182.0,77.0,4.0,86.0,38.8,17.0,23.24598478444632
18663553,male,27,193.0,92.0,21.0,97.0,40.6,100.0,24.69864962817794
16383070,male,21,183.0,88.0,7.0,94.0,39.4,27.0,26.27728507868255
17067067,female,33,151.0,50.0,15.0,95.0,40.0,78.0,21.928862769176792
14186239,male,56,189.0,98.0,6.0,83.0,39.2,25.0,27.434842249657066
12162019,male,21,197.0,101.0,30.0,108.0,41.0,189.0,26.02489113349996
16951036,male,54,170.0,72.0,4.0,88.0,38.5,17.0,24.913494809688583
17556420,female,31,157.0,61.0,26.0,115.0,40.7,185.0,24.747454257779218
10503067,female,54,167.0,71.0,9.0,96.0,39.4,48.0,25.458065904119906
10420638,male,61,188.0,86.0,25.0,107.0,40.4,194.0,24.332277048438208
16507369,male,48,179.0,78.0,10.0,85.0,40.1,36.0,24.343809494085704
19159461,female,40,158.0,55.0,16.0,84.0,40.1,65.0,22.031725684986377
14526073,male,44,190.0,96.0,21.0,99.0,40.6,125.0,26.59279778393352
15077435,male,35,167.0,68.0,12.0,95.0,39.8,52.0,24.38237297859371
12395994,female,77,153.0,54.0,12.0,88.0,40.0,62.0,23.06805074971165
19098320,male,61,187.0,96.0,17.0,90.0,40.3,92.0,27.45288684263204
14936214,female,30,159.0,58.0,10.0,87.0,39.9,42.0,22.942130453700404
10137587,female,44,169.0,62.0,22.0,103.0,40.5,133.0,21.707923392038097
17838616,female,29,138.0,45.0,13.0,101.0,40.1,76.0,23.629489603024577
18218682,female,24,169.0,68.0,21.0,103.0,40.3,118.0,23.80869017191275
19315715,male,25,190.0,95.0,3.0,85.0,38.4,9.0,26.315789473684212
18682525,female,30,159.0,56.0,15.0,105.0,40.5,92.0,22.151022507021082
18369171,male,78,195.0,104.0,18.0,96.0,40.7,132.0,27.350427350427353
12363133,female,21,177.0,76.0,20.0,106.0,40.6,116.0,24.258674071946118
13460665,male,74,185.0,83.0,17.0,100.0,40.2,124.0,24.251278305332356
19447937,female,55,176.0,71.0,27.0,106.0,40.8,174.0,22.920971074380166
16144515,male,72,193.0,103.0,13.0,87.0,39.9,73.0,27.65174904024269
17062097,female,47,171.0,67.0,10.0,96.0,40.1,53.0,22.91303307000445
10175007,male,28,207.0,103.0,10.0,96.0,40.1,49.0,24.03790053443488
12052953,female,21,155.0,58.0,25.0,105.0,40.7,148.0,24.141519250780433
17379326,female,55,160.0,64.0,30.0,105.0,40.8,193.0,24.999999999999996
18549283,female,20,180.0,74.0,13.0,94.0,40.1,59.0,22.839506172839506
19668956,male,46,193.0,92.0,9.0,87.0,40.2,37.0,24.69864962817794
18521918,male,27,184.0,84.0,21.0,99.0,40.6,102.0,24.8109640831758
12285104,male,25,197.0,93.0,25.0,97.0,40.9,117.0,23.963513617975213
19532190,male,51,177.0,74.0,11.0,94.0,40.0,56.0,23.620287912158062
19010825,male,40,180.0,82.0,14.0,88.0,40.1,53.0,25.30864197530864
13719936,female,24,166.0,68.0,18.0,92.0,40.4,80.0,24.677021338365513
17708162,female,20,170.0,69.0,6.0,87.0,39.2,23.0,23.87543252595156
15258769,female,40,162.0,60.0,27.0,109.0,40.4,180.0,22.86236854138088
13420481,male,28,187.0,95.0,27.0,102.0,40.8,152.0,27.166919271354622
13152002,female,43,149.0,56.0,21.0,103.0,40.5,129.0,25.224089004999776
19773706,female,52,171.0,69.0,10.0,96.0,40.0,54.0,23.59700420642249
17844092,male,38,178.0,81.0,26.0,110.0,40.6,182.0,25.5649539199596
19809046,male,26,185.0,85.0,15.0,93.0,40.2,59.0,24.835646457268076
17528796,male,59,189.0,96.0,2.0,84.0,38.5,9.0,26.874947509868147
19044155,male,31,204.0,101.0,8.0,95.0,39.6,39.0,24.269511726259132
12451895,male,76,185.0,94.0,15.0,85.0,40.1,80.0,27.465303140978815
11262140,female,56,171.0,69.0,25.0,107.0,40.7,165.0,23.59700420642249
15148015,female,26,167.0,63.0,24.0,99.0,40.9,127.0,22.589551436050055
18795586,female,21,167.0,67.0,23.0,111.0,40.7,148.0,24.023808670084982
13095014,female,64,182.0,83.0,25.0,105.0,40.9,158.0,25.057360222195385
13838785,male,59,187.0,90.0,1.0,81.0,37.4,4.0,25.737081414967538
13584547,male,30,171.0,72.0,18.0,101.0,40.5,91.0,24.622960911049557
14881120,female,30,148.0,53.0,18.0,89.0,40.5,80.0,24.196493791088386
10038255,female,69,191.0,88.0,6.0,82.0,38.8,23.0,24.12214577451276
11677554,female,21,183.0,73.0,27.0,103.0,40.8,149.0,21.798202394816204
18382670,male,34,164.0,74.0,6.0,85.0,39.3,17.0,27.513384889946465
18588095,male,78,203.0,110.0,24.0,110.0,40.8,229.0,26.69319808779636
11432789,female,74,178.0,71.0,20.0,101.0,40.5,125.0,22.408786769347305
10080947,female,53,172.0,70.0,25.0,102.0,40.6,150.0,23.661438615467823
16073679,male,44,179.0,82.0,6.0,87.0,39.3,23.0,25.592209980961893
12099947,female,67,175.0,72.0,13.0,95.0,40.3,71.0,23.510204081632654
16483702,male,27,202.0,104.0,17.0,92.0,40.3,72.0,25.487697284579944
15263095,female,41,166.0,66.0,22.0,93.0,40.9,107.0,23.95122659311947
10400394,female,35,147.0,47.0,15.0,90.0,40.3,71.0,21.75019667731038
14551353,male,35,171.0,81.0,18.0,96.0,40.4,85.0,27.70083102493075
15962526,female,57,170.0,75.0,28.0,113.0,40.7,201.0,25.95155709342561
13509980,male,66,192.0,90.0,2.0,79.0,37.9,8.0,24.4140625
16438858,female,28,146.0,50.0,25.0,97.0,41.0,133.0,23.45655845374367
14425426,female,79,164.0,66.0,17.0,99.0,40.3,105.0,24.538964901844146
13808789,female,68,150.0,56.0,19.0,107.0,40.4,133.0,24.88888888888889
15673884,female,29,184.0,79.0,23.0,90.0,40.6,96.0,23.334120982986768
14729590,male,48,187.0,96.0,8.0,80.0,39.6,26.0,27.45288684263204
17464572,female,62,161.0,65.0,11.0,88.0,39.5,52.0,25.076193048107708
19820276,female,23,159.0,54.0,6.0,86.0,39.5,24.0,21.359914560341757
17943492,male,26,190.0,87.0,23.0,100.0,40.7,116.0,24.099722991689752
16191197,female,43,144.0,49.0,12.0,83.0,39.9,49.0,23.630401234567902
19659981,male,27,189.0,82.0,27.0,109.0,40.6,171.0,22.955684331345708
19565651,female,45,184.0,81.0,13.0,95.0,40.0,65.0,23.92485822306238
18058179,male,39,200.0,105.0,18.0,99.0,40.5,106.0,26.25
15459065,male,43,192.0,94.0,14.0,87.0,40.5,57.0,25.499131944444446
17014540,male,29,170.0,71.0,13.0,91.0,40.3,45.0,24.56747404844291
19880912,male,26,188.0,82.0,28.0,112.0,40.7,189.0,23.20054323223178
17124024,male,79,189.0,92.0,17.0,104.0,40.2,141.0,25.755158030290307
16128896,male,61,187.0,87.0,23.0,98.0,40.8,148.0,24.879178701135288
18281150,male,20,182.0,81.0,1.0,75.0,37.5,1.0,24.453568409612362
12184919,male,41,178.0,87.0,15.0,83.0,40.3,48.0,27.458654210326976
12904385,male,38,173.0,77.0,9.0,94.0,39.6,41.0,25.727555214006482
14719047,male,30,178.0,75.0,1.0,77.0,38.2,2.0,23.671253629592222
14306071,female,66,167.0,64.0,14.0,95.0,39.8,78.0,22.948115744558788
13523138,male,37,194.0,99.0,12.0,87.0,40.0,46.0,26.304601976830696
14262440,male,65,183.0,89.0,23.0,103.0,40.7,171.0,26.575890590940304
10546857,male,25,179.0,81.0,19.0,104.0,40.0,104.0,25.280109859242845
14623070,female,55,167.0,64.0,21.0,98.0,40.6,120.0,22.948115744558788
11538998,female,20,146.0,46.0,14.0,91.0,40.5,64.0,21.580033777444175
13599276,male,72,204.0,112.0,24.0,107.0,40.6,213.0,26.91272587466359
12310835,male,47,196.0,101.0,22.0,103.0,40.9,150.0,26.29112869637651
10670189,male,38,185.0,85.0,29.0,110.0,40.8,205.0,24.835646457268076
17352220,female,56,174.0,76.0,11.0,90.0,39.7,52.0,25.102391333069097
14962603,female,41,149.0,47.0,9.0,93.0,39.7,46.0,21.170217557767668
11676742,female,39,158.0,56.0,24.0,109.0,40.7,161.0,22.432302515622492
13609689,male,41,165.0,69.0,25.0,108.0,41.2,165.0,25.344352617079892
19549552,female,70,161.0,63.0,13.0,85.0,39.9,60.0,24.3046178773967
11675994,female,58,154.0,58.0,2.0,89.0,38.0,10.0,24.456063417102378
15446868,male,21,207.0,102.0,7.0,84.0,39.3,19.0,23.80452285934328
17085349,male,52,180.0,76.0,14.0,97.0,40.4,78.0,23.456790123456788
19443024,male,49,177.0,77.0,5.0,95.0,39.6,26.0,24.577867151840145
15612261,male,36,181.0,87.0,19.0,105.0,40.4,119.0,26.555965935105768
16475143,male,45,173.0,84.0,6.0,95.0,39.1,31.0,28.06642386982525
19267304,female,59,183.0,79.0,9.0,82.0,40.0,35.0,23.589835468362743
12026295,female,28,171.0,72.0,13.0,92.0,40.1,58.0,24.622960911049557
19288982,male,36,180.0,83.0,21.0,107.0,40.5,136.0,25.61728395061728
13856858,male,41,173.0,71.0,16.0,85.0,40.2,51.0,23.722810651876106
18804945,male,59,181.0,86.0,14.0,94.0,39.9,80.0,26.25072494734593
19467322,female,63,174.0,73.0,9.0,88.0,39.5,42.0,24.111507464658473
16523923,female,67,156.0,54.0,5.0,89.0,39.1,25.0,22.189349112426033
13629128,female,57,165.0,60.0,19.0,91.0,40.2,96.0,22.03856749311295
10556321,male,39,167.0,69.0,8.0,79.0,39.8,17.0,24.740937287102444
11330769,female,21,163.0,62.0,14.0,91.0,39.9,61.0,23.335466144755166
12373597,male,43,189.0,89.0,15.0,94.0,40.4,75.0,24.915315920606925
15066265,male,69,184.0,88.0,15.0,99.0,39.9,105.0,25.99243856332703
19246536,female,21,162.0,60.0,16.0,96.0,40.0,79.0,22.86236854138088
16779932,female,41,177.0,74.0,3.0,77.0,38.5,9.0,23.620287912158062
14092613,male,21,182.0,83.0,10.0,89.0,39.5,31.0,25.057360222195385
13126945,female,70,171.0,69.0,8.0,87.0,39.3,38.0,23.59700420642249
17451888,female,40,173.0,68.0,11.0,93.0,40.1,53.0,22.720438370810918
17321754,male,54,181.0,82.0,30.0,110.0,40.7,234.0,25.029760996306585
14448753,male,44,183.0,84.0,3.0,84.0,38.4,10.0,25.082863029651524
19360999,female,32,173.0,69.0,7.0,88.0,39.4,29.0,23.054562464499313
10937585,male,42,159.0,69.0,5.0,88.0,39.2,18.0,27.29322416043669
14123582,male,41,195.0,101.0,14.0,94.0,40.3,72.0,26.56147271531887
15756788,female,30,168.0,69.0,2.0,85.0,37.8,8.0,24.44727891156463
11453274,male,37,190.0,95.0,29.0,116.0,40.6,237.0,26.315789473684212
19457716,male,48,175.0,78.0,5.0,86.0,39.6,19.0,25.46938775510204
19818659,male,23,200.0,101.0,27.0,106.0,41.0,165.0,25.25
10774344,female,51,141.0,48.0,12.0,87.0,39.9,56.0,24.143654745737138
10030937,male,41,176.0,74.0,25.0,105.0,41.0,156.0,23.889462809917354
10746319,female,23,152.0,52.0,29.0,114.0,40.9,203.0,22.506925207756233
14311584,female,57,160.0,57.0,2.0,90.0,38.0,10.0,22.265624999999996
17446692,female,33,166.0,62.0,20.0,99.0,40.0,109.0,22.49963710262738
19269815,female,35,167.0,67.0,13.0,93.0,40.2,62.0,24.023808670084982
16027045,male,65,194.0,98.0,18.0,97.0,40.4,121.0,26.03889892655968
16637958,male,32,168.0,72.0,29.0,102.0,40.8,154.0,25.510204081632658
14510596,male,25,188.0,95.0,29.0,112.0,41.1,202.0,26.87867813490267
15744627,male,38,172.0,76.0,25.0,109.0,40.4,169.0,25.689561925365066
10967054,female,37,147.0,54.0,13.0,105.0,40.2,81.0,24.989587671803417
